product,scope_type,asset_slug,role,source_prompt_path,source_status,generation_action,recommended_priority,is_archive,active_generation_target,output_dir,output_filename,meta_filename,usage
IoT,blog,11_real_time_production_visibility_in_practice,analytical,IoT/Blog/11_real_time_production_visibility_in_practice/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/11_real_time_production_visibility_in_practice/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,11_real_time_production_visibility_in_practice,social,IoT/Blog/11_real_time_production_visibility_in_practice/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/11_real_time_production_visibility_in_practice/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,12_5_operational_problems_every_factory_has,hero,IoT/Blog/12_5_operational_problems_every_factory_has/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/12_5_operational_problems_every_factory_has/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,12_5_operational_problems_every_factory_has,analytical,IoT/Blog/12_5_operational_problems_every_factory_has/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/12_5_operational_problems_every_factory_has/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,12_5_operational_problems_every_factory_has,social,IoT/Blog/12_5_operational_problems_every_factory_has/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/12_5_operational_problems_every_factory_has/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,13_7_mistakes_companies_make_when_implementing_iot,hero,IoT/Blog/13_7_mistakes_companies_make_when_implementing_iot/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/13_7_mistakes_companies_make_when_implementing_iot/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,13_7_mistakes_companies_make_when_implementing_iot,analytical,IoT/Blog/13_7_mistakes_companies_make_when_implementing_iot/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/13_7_mistakes_companies_make_when_implementing_iot/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,13_7_mistakes_companies_make_when_implementing_iot,social,IoT/Blog/13_7_mistakes_companies_make_when_implementing_iot/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/13_7_mistakes_companies_make_when_implementing_iot/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,14_from_pilot_to_scale_how_to_roll_out_iiot_without_losing_control,hero,IoT/Blog/14_from_pilot_to_scale_how_to_roll_out_iiot_without_losing_control/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/14_from_pilot_to_scale_how_to_roll_out_iiot_without_losing_control/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,14_from_pilot_to_scale_how_to_roll_out_iiot_without_losing_control,analytical,IoT/Blog/14_from_pilot_to_scale_how_to_roll_out_iiot_without_losing_control/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/14_from_pilot_to_scale_how_to_roll_out_iiot_without_losing_control/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,14_from_pilot_to_scale_how_to_roll_out_iiot_without_losing_control,social,IoT/Blog/14_from_pilot_to_scale_how_to_roll_out_iiot_without_losing_control/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/14_from_pilot_to_scale_how_to_roll_out_iiot_without_losing_control/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,15_how_to_build_a_business_case_for_iiot_in_a_brownfield_factory,hero,IoT/Blog/15_how_to_build_a_business_case_for_iiot_in_a_brownfield_factory/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/15_how_to_build_a_business_case_for_iiot_in_a_brownfield_factory/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,15_how_to_build_a_business_case_for_iiot_in_a_brownfield_factory,analytical,IoT/Blog/15_how_to_build_a_business_case_for_iiot_in_a_brownfield_factory/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/15_how_to_build_a_business_case_for_iiot_in_a_brownfield_factory/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,15_how_to_build_a_business_case_for_iiot_in_a_brownfield_factory,social,IoT/Blog/15_how_to_build_a_business_case_for_iiot_in_a_brownfield_factory/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/15_how_to_build_a_business_case_for_iiot_in_a_brownfield_factory/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,16_what_to_measure_in_the_first_90_days_of_iiot_rollout,hero,IoT/Blog/16_what_to_measure_in_the_first_90_days_of_iiot_rollout/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/16_what_to_measure_in_the_first_90_days_of_iiot_rollout/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,16_what_to_measure_in_the_first_90_days_of_iiot_rollout,analytical,IoT/Blog/16_what_to_measure_in_the_first_90_days_of_iiot_rollout/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/16_what_to_measure_in_the_first_90_days_of_iiot_rollout/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,16_what_to_measure_in_the_first_90_days_of_iiot_rollout,social,IoT/Blog/16_what_to_measure_in_the_first_90_days_of_iiot_rollout/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/16_what_to_measure_in_the_first_90_days_of_iiot_rollout/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,17_how_to_choose_the_right_first_iiot_use_case,hero,IoT/Blog/17_how_to_choose_the_right_first_iiot_use_case/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/17_how_to_choose_the_right_first_iiot_use_case/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,17_how_to_choose_the_right_first_iiot_use_case,analytical,IoT/Blog/17_how_to_choose_the_right_first_iiot_use_case/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/17_how_to_choose_the_right_first_iiot_use_case/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,17_how_to_choose_the_right_first_iiot_use_case,social,IoT/Blog/17_how_to_choose_the_right_first_iiot_use_case/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/17_how_to_choose_the_right_first_iiot_use_case/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,18_who_should_own_iiot_rollout_inside_the_factory,hero,IoT/Blog/18_who_should_own_iiot_rollout_inside_the_factory/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/18_who_should_own_iiot_rollout_inside_the_factory/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,18_who_should_own_iiot_rollout_inside_the_factory,analytical,IoT/Blog/18_who_should_own_iiot_rollout_inside_the_factory/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/18_who_should_own_iiot_rollout_inside_the_factory/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,18_who_should_own_iiot_rollout_inside_the_factory,social,IoT/Blog/18_who_should_own_iiot_rollout_inside_the_factory/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/18_who_should_own_iiot_rollout_inside_the_factory/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,19_why_iiot_alerts_fail_on_the_shop_floor_and_what_works_instead,hero,IoT/Blog/19_why_iiot_alerts_fail_on_the_shop_floor_and_what_works_instead/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/19_why_iiot_alerts_fail_on_the_shop_floor_and_what_works_instead/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,19_why_iiot_alerts_fail_on_the_shop_floor_and_what_works_instead,analytical,IoT/Blog/19_why_iiot_alerts_fail_on_the_shop_floor_and_what_works_instead/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/19_why_iiot_alerts_fail_on_the_shop_floor_and_what_works_instead/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,19_why_iiot_alerts_fail_on_the_shop_floor_and_what_works_instead,social,IoT/Blog/19_why_iiot_alerts_fail_on_the_shop_floor_and_what_works_instead/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/19_why_iiot_alerts_fail_on_the_shop_floor_and_what_works_instead/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,20_how_to_review_iiot_value_after_the_first_pilot,hero,IoT/Blog/20_how_to_review_iiot_value_after_the_first_pilot/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/20_how_to_review_iiot_value_after_the_first_pilot/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,20_how_to_review_iiot_value_after_the_first_pilot,analytical,IoT/Blog/20_how_to_review_iiot_value_after_the_first_pilot/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/20_how_to_review_iiot_value_after_the_first_pilot/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,20_how_to_review_iiot_value_after_the_first_pilot,social,IoT/Blog/20_how_to_review_iiot_value_after_the_first_pilot/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/20_how_to_review_iiot_value_after_the_first_pilot/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,21_what_the_first_30_days_of_iiot_should_look_like_in_a_brownfield_factory,hero,IoT/Blog/21_what_the_first_30_days_of_iiot_should_look_like_in_a_brownfield_factory/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/21_what_the_first_30_days_of_iiot_should_look_like_in_a_brownfield_factory/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,21_what_the_first_30_days_of_iiot_should_look_like_in_a_brownfield_factory,analytical,IoT/Blog/21_what_the_first_30_days_of_iiot_should_look_like_in_a_brownfield_factory/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/21_what_the_first_30_days_of_iiot_should_look_like_in_a_brownfield_factory/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,21_what_the_first_30_days_of_iiot_should_look_like_in_a_brownfield_factory,social,IoT/Blog/21_what_the_first_30_days_of_iiot_should_look_like_in_a_brownfield_factory/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/21_what_the_first_30_days_of_iiot_should_look_like_in_a_brownfield_factory/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,22_when_to_integrate_iiot_with_mes_erp_and_cmms_and_when_to_wait,hero,IoT/Blog/22_when_to_integrate_iiot_with_mes_erp_and_cmms_and_when_to_wait/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/22_when_to_integrate_iiot_with_mes_erp_and_cmms_and_when_to_wait/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,22_when_to_integrate_iiot_with_mes_erp_and_cmms_and_when_to_wait,analytical,IoT/Blog/22_when_to_integrate_iiot_with_mes_erp_and_cmms_and_when_to_wait/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/22_when_to_integrate_iiot_with_mes_erp_and_cmms_and_when_to_wait/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,22_when_to_integrate_iiot_with_mes_erp_and_cmms_and_when_to_wait,social,IoT/Blog/22_when_to_integrate_iiot_with_mes_erp_and_cmms_and_when_to_wait/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/22_when_to_integrate_iiot_with_mes_erp_and_cmms_and_when_to_wait/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,23_what_machine_data_should_trigger_action_and_what_should_not,hero,IoT/Blog/23_what_machine_data_should_trigger_action_and_what_should_not/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/23_what_machine_data_should_trigger_action_and_what_should_not/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,23_what_machine_data_should_trigger_action_and_what_should_not,analytical,IoT/Blog/23_what_machine_data_should_trigger_action_and_what_should_not/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/23_what_machine_data_should_trigger_action_and_what_should_not/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,23_what_machine_data_should_trigger_action_and_what_should_not,social,IoT/Blog/23_what_machine_data_should_trigger_action_and_what_should_not/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/23_what_machine_data_should_trigger_action_and_what_should_not/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,24_how_to_improve_machine_data_quality_before_scaling_iot,hero,IoT/Blog/24_how_to_improve_machine_data_quality_before_scaling_iot/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/24_how_to_improve_machine_data_quality_before_scaling_iot/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,24_how_to_improve_machine_data_quality_before_scaling_iot,analytical,IoT/Blog/24_how_to_improve_machine_data_quality_before_scaling_iot/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/24_how_to_improve_machine_data_quality_before_scaling_iot/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,24_how_to_improve_machine_data_quality_before_scaling_iot,social,IoT/Blog/24_how_to_improve_machine_data_quality_before_scaling_iot/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/24_how_to_improve_machine_data_quality_before_scaling_iot/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,25_when_edge_processing_is_worth_it_in_brownfield_iot,hero,IoT/Blog/25_when_edge_processing_is_worth_it_in_brownfield_iot/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/25_when_edge_processing_is_worth_it_in_brownfield_iot/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,25_when_edge_processing_is_worth_it_in_brownfield_iot,analytical,IoT/Blog/25_when_edge_processing_is_worth_it_in_brownfield_iot/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/25_when_edge_processing_is_worth_it_in_brownfield_iot/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,25_when_edge_processing_is_worth_it_in_brownfield_iot,social,IoT/Blog/25_when_edge_processing_is_worth_it_in_brownfield_iot/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/25_when_edge_processing_is_worth_it_in_brownfield_iot/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,26_how_to_roll_out_iot_across_multiple_lines_without_losing_control,hero,IoT/Blog/26_how_to_roll_out_iot_across_multiple_lines_without_losing_control/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/26_how_to_roll_out_iot_across_multiple_lines_without_losing_control/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,26_how_to_roll_out_iot_across_multiple_lines_without_losing_control,analytical,IoT/Blog/26_how_to_roll_out_iot_across_multiple_lines_without_losing_control/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/26_how_to_roll_out_iot_across_multiple_lines_without_losing_control/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,26_how_to_roll_out_iot_across_multiple_lines_without_losing_control,social,IoT/Blog/26_how_to_roll_out_iot_across_multiple_lines_without_losing_control/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/26_how_to_roll_out_iot_across_multiple_lines_without_losing_control/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,27_what_to_do_when_operators_do_not_trust_iot_signals_yet,hero,IoT/Blog/27_what_to_do_when_operators_do_not_trust_iot_signals_yet/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/27_what_to_do_when_operators_do_not_trust_iot_signals_yet/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,27_what_to_do_when_operators_do_not_trust_iot_signals_yet,analytical,IoT/Blog/27_what_to_do_when_operators_do_not_trust_iot_signals_yet/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/27_what_to_do_when_operators_do_not_trust_iot_signals_yet/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
