schema,table,category,family,reason,sourceEvidence,exclusionBasis,ownership
public,integration_sync_runs,EXPORT,OPERATIONS,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/routes/syncHub.routes.ts:638; SQL_INSERT_INTO server/src/routes/v8/sync.routes.ts:1942; SQL_INSERT_INTO server/src/routes/v8/sync.routes.ts:2340; SQL_UPDATE server/src/routes/syncHub.routes.ts:650; SQL_UPDATE server/src/routes/syncHub.routes.ts:680,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,integration_webhooks,EXPORT,INTEGRATIONS,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,EXPLICIT_POLICY docs/ssot/organization-export-explicit-semantic-overrides.e1.json::public.integration_webhooks,,"{""kind"":""FOREIGN_KEY_PATH"",""path"":[{""column"":""integration_id"",""parentColumn"":""id"",""parentSchema"":""public"",""parentTable"":""integrations""}]}"
public,integrations,EXPORT,OPERATIONS,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/routes/integrations/integrations.routes.ts:229; SQL_INSERT_INTO server/src/routes/integrations/integrations.routes.ts:302; SQL_INSERT_INTO server/src/routes/integrations/integrations.routes.ts:320; SQL_INSERT_INTO server/src/routes/integrations/integrations.routes.ts:338; SQL_INSERT_INTO server/src/routes/settings.routes.ts:1943,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_ai_parse_log,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,EXPLICIT_POLICY docs/ssot/organization-export-explicit-semantic-overrides.e1.json::public.interview_ai_parse_log,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_ai_suggestion_audit,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/controllers/InterviewController.ts:7136; SQL_UPDATE server/src/controllers/InterviewController.ts:7222; SQL_UPDATE server/src/controllers/InterviewController.ts:7841; SQL_FROM server/src/controllers/InterviewController.ts:7191,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_answer_history,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/controllers/InterviewController.ts:1358; SQL_FROM server/src/controllers/InterviewController.ts:5005; SQL_FROM server/src/services/interview/interviewCandidateHandoff.ts:292; SQL_FROM server/src/services/interview/interviewCandidateHandoff.ts:336,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_answers,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,EXPLICIT_POLICY docs/ssot/organization-export-explicit-semantic-overrides.e1.json::public.interview_answers,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_assignment_events,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,EXPLICIT_POLICY docs/ssot/organization-export-explicit-semantic-overrides.e1.json::public.interview_assignment_events,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_assignment_members,EXCLUDE_SECURITY,NO_PROVABLE_TENANT_BOUNDARY,"The live schema proves no organization discriminator or foreign-key path, so exporting rows could cross tenant boundaries.",staging-schema-inventory.json::public.interview_assignment_members reviewed ownership graph has no tenant path,NO_PROVABLE_TENANT_BOUNDARY,{}
public,interview_assignment_session_duplicate_quarantine,EXCLUDE_SECURITY,NO_PROVABLE_TENANT_BOUNDARY,"The live schema proves no organization discriminator or foreign-key path, so exporting rows could cross tenant boundaries.",staging-schema-inventory.json::public.interview_assignment_session_duplicate_quarantine reviewed ownership graph has no tenant path,NO_PROVABLE_TENANT_BOUNDARY,{}
public,interview_assignments,EXPORT,INTERVIEW,Interview business content is included under DEC-493 through the existing confidentiality-aware projector without person identification.,server/src/services/organizationExportInterviewContract.ts,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_candidate_handoffs,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,EXPLICIT_POLICY docs/ssot/organization-export-explicit-semantic-overrides.e1.json::public.interview_candidate_handoffs,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_context_exports,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/controllers/InterviewController.ts:9040; SQL_INSERT_INTO server/src/controllers/InterviewController.ts:10007,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_diagnostics_snapshots,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/interviewEnterpriseService.ts:516; SQL_INSERT_INTO server/src/services/legacyCutover/registry/interview.ts:144; SQL_FROM server/src/services/interviewEnterpriseService.ts:551,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_distributions,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,EXPLICIT_POLICY docs/ssot/organization-export-explicit-semantic-overrides.e1.json::public.interview_distributions,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_evidence,EXPORT,INTERVIEW,Interview business content is included under DEC-493 through the existing confidentiality-aware projector without person identification.,server/src/services/organizationExportInterviewContract.ts,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_evidence_access_log,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,EXPLICIT_POLICY docs/ssot/organization-export-explicit-semantic-overrides.e1.json::public.interview_evidence_access_log,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_findings,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/interviewEnterpriseService.ts:584; SQL_INSERT_INTO server/src/services/legacyCutover/registry/interview.ts:155; SQL_UPDATE server/src/services/interviewEnterpriseService.ts:657; SQL_UPDATE server/src/services/interviewEnterpriseService.ts:665; SQL_UPDATE server/src/services/legacyCutover/registry/interview.ts:166,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_inference_runs,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,EXPLICIT_POLICY docs/ssot/organization-export-explicit-semantic-overrides.e1.json::public.interview_inference_runs,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_insight_activity,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,EXPLICIT_POLICY docs/ssot/organization-export-explicit-semantic-overrides.e1.json::public.interview_insight_activity,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_insight_audit_log,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/routes/v8/interview.routes.ts:1057; SQL_INSERT_INTO server/src/routes/v8/interview.routes.ts:1130; SQL_INSERT_INTO server/src/services/interviewInsightReportPackService.ts:1073; SQL_INSERT_INTO server/src/services/interviewInsightReportPackService.ts:1108; SQL_INSERT_INTO server/src/services/interviewInsightReportPackService.ts:1185,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_insight_candidates,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/v8/interviewInsightCandidateService.ts:276; SQL_UPDATE server/src/services/v8/interviewInsightCandidateService.ts:381; SQL_UPDATE server/src/services/v8/interviewInsightCandidateService.ts:479; SQL_FROM server/src/services/v8/interviewInsightCandidateService.ts:229; SQL_FROM server/src/services/v8/interviewInsightCandidateService.ts:308,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_insight_evidence_pointers,EXPORT,INTERVIEW_DECISIONS,Interview findings and decisions are tenant-owned content gated by persisted provenance and the existing privacy projector.,server/src/services/organizationExportDecisionContract.ts,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_insight_exports,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/controllers/InterviewController.ts:9989; SQL_INSERT_INTO server/src/controllers/InterviewController.ts:10127; SQL_INSERT_INTO server/src/routes/v8/interview.routes.ts:1723; SQL_INSERT_INTO server/src/routes/v8/interview.routes.ts:1806; SQL_FROM server/src/controllers/InterviewController.ts:9848,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_insight_findings,EXPORT,INTERVIEW_DECISIONS,Interview findings and decisions are tenant-owned content gated by persisted provenance and the existing privacy projector.,server/src/services/organizationExportDecisionContract.ts,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_insight_handoffs,EXPORT,INTERVIEW_DECISIONS,Interview findings and decisions are tenant-owned content gated by persisted provenance and the existing privacy projector.,server/src/services/organizationExportDecisionContract.ts,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_insights,EXPORT,INTERVIEW_DECISIONS,Interview findings and decisions are tenant-owned content gated by persisted provenance and the existing privacy projector.,server/src/services/organizationExportDecisionContract.ts,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_library_template_questions,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/controllers/InterviewController.ts:6409; SQL_INSERT_INTO server/src/controllers/InterviewController.ts:6784; SQL_INSERT_INTO server/src/services/interview/interviewTemplatePublicationService.ts:240; SQL_INSERT_INTO server/src/services/v8/transformationCaseService.ts:2879; SQL_UPDATE server/src/controllers/InterviewController.ts:6948,,"{""kind"":""FOREIGN_KEY_PATH"",""path"":[{""column"":""template_id"",""parentColumn"":""id"",""parentSchema"":""public"",""parentTable"":""interview_library_templates""}]}"
public,interview_library_template_versions,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/interview/interviewTemplatePublicationService.ts:102; SQL_INSERT_INTO server/src/services/interview/interviewTemplatePublicationService.ts:380; SQL_FROM server/src/controllers/InterviewController.ts:6092; SQL_FROM server/src/controllers/InterviewController.ts:6173; SQL_FROM server/src/services/interview/interviewTemplatePublicationService.ts:158,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_library_templates,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/controllers/InterviewController.ts:6305; SQL_INSERT_INTO server/src/controllers/InterviewController.ts:6379; SQL_INSERT_INTO server/src/services/v8/transformationCaseService.ts:2864; SQL_UPDATE server/src/controllers/InterviewController.ts:6496; SQL_UPDATE server/src/controllers/InterviewController.ts:6524,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_messages,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,EXPLICIT_POLICY docs/ssot/organization-export-explicit-semantic-overrides.e1.json::public.interview_messages,,"{""kind"":""FOREIGN_KEY_PATH"",""path"":[{""column"":""session_id"",""parentColumn"":""id"",""parentSchema"":""public"",""parentTable"":""interview_sessions""}]}"
public,interview_notes,EXPORT,INTERVIEW,Interview business content is included under DEC-493 through the existing confidentiality-aware projector without person identification.,server/src/services/organizationExportInterviewContract.ts,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_notifications,EXCLUDE_SECURITY,NO_PROVABLE_TENANT_BOUNDARY,"The live schema proves no organization discriminator or foreign-key path, so exporting rows could cross tenant boundaries.",staging-schema-inventory.json::public.interview_notifications reviewed ownership graph has no tenant path,NO_PROVABLE_TENANT_BOUNDARY,{}
public,interview_public_answer_receipts,EXPORT,INTERVIEW,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/interviewPublicAnswerService.ts:308; SQL_FROM server/src/services/interviewPublicAnswerService.ts:231; SQL_FROM server/src/services/interviewPublicAnswerService.ts:360,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,interview_question_templates,EXCLUDE_SECURITY,NO_PROVABLE_TENANT_BOUNDARY,"The live schema proves no organization discriminator or foreign-key path, so exporting rows could cross tenant boundaries.",staging-schema-inventory.json::public.interview_question_templates reviewed ownership graph has no tenant path,NO_PROVABLE_TENANT_BOUNDARY,{}
